Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,UTM,SpeedKPH,SpeedMPH,Battery
12.86936,77.65388,927,0.82,2023-11-26T02:25:16.000Z,gps,12.86921,77.65400,842,2.00,9.08,142.07,gps [GPS],00:00:02,8.7,0.0,,,,false,22 / 61,1942,10977.5,2,1.29,1.12,0.65,0.0,0,Hike,07:55:16 GMT+05:30,07:55:16.250,07:55:15.662,07:55:15.688,43 P 788033 1424175,32.68,20.30,79
12.86930,77.65393,926,0.71,2023-11-26T02:25:18.000Z,gps,12.86907,77.65411,841,2.00,9.55,142.46,gps [GPS],00:00:02,9.1,0.0,,,,false,21 / 61,1944,10986.6,2,1.22,1.04,0.63,0.0,0,Hike,07:55:18 GMT+05:30,07:55:18.230,07:55:17.642,07:55:17.661,43 P 788038 1424168,34.36,21.35,79
12.86902,77.65415,926,1.95,2023-11-26T02:25:19.000Z,gps,12.86900,77.65416,840,2.00,9.73,138.11,gps [GPS],00:00:01,39.5,0.0,,,,false,23 / 61,1945,11026.0,2,1.15,0.97,0.62,0.0,0,Hike,07:55:19 GMT+05:30,07:55:19.247,07:55:18.659,07:55:18.681,43 P 788063 1424137,35.03,21.77,79
12.86894,77.65421,925,1.14,2023-11-26T02:25:21.000Z,gps,12.86886,77.65428,839,2.00,10.27,144.5,gps [GPS],00:00:02,11.4,0.0,,,,false,23 / 61,1947,11037.5,2,0.93,0.70,0.61,0.0,0,Hike,07:55:21 GMT+05:30,07:55:21.202,07:55:20.613,07:55:20.628,43 P 788070 1424128,36.98,22.98,79
12.86885,77.65427,923,0.88,2023-11-26T02:25:23.000Z,gps,12.86870,77.65439,838,1.90,10.59,142.15,gps [GPS],00:00:02,11.1,0.0,,,,false,22 / 61,1949,11048.6,2,1.21,1.03,0.63,0.0,0,Hike,07:55:23 GMT+05:30,07:55:23.184,07:55:22.596,07:55:22.609,43 P 788077 1424119,38.14,23.70,79
12.86881,77.65431,922,0.80,2023-11-26T02:25:24.000Z,gps,12.86862,77.65445,837,1.90,11.01,143.96,gps [GPS],00:00:01,5.8,0.0,,,,false,22 / 61,1950,11054.3,2,1.32,1.15,0.63,0.0,0,Hike,07:55:24 GMT+05:30,07:55:24.191,07:55:23.603,07:55:23.615,43 P 788080 1424115,39.65,24.64,79
12.86873,77.65437,921,0.69,2023-11-26T02:25:26.000Z,gps,12.86845,77.65457,836,1.90,11.25,142.21,gps [GPS],00:00:02,11.4,0.0,,,,false,23 / 61,1952,11065.7,2,1.26,1.09,0.62,0.0,0,Hike,07:55:26 GMT+05:30,07:55:26.210,07:55:25.622,07:55:25.633,43 P 788087 1424106,40.50,25.16,79
12.86834,77.65466,921,1.33,2023-11-26T02:25:28.000Z,gps,12.86829,77.65470,835,1.90,11.69,141.88,gps [GPS],00:00:02,53.6,0.0,,,,false,24 / 61,1954,11119.4,2,1.25,1.09,0.61,0.0,0,Hike,07:55:28 GMT+05:30,07:55:28.223,07:55:27.635,07:55:27.647,43 P 788119 1424063,42.10,26.16,79
12.86830,77.65470,920,1.09,2023-11-26T02:25:29.000Z,gps,12.86821,77.65477,834,1.90,12.26,145.1,gps [GPS],00:00:01,6.3,0.0,,,,false,24 / 61,1955,11125.7,2,0.96,0.74,0.61,0.0,0,Hike,07:55:29 GMT+05:30,07:55:29.242,07:55:28.654,07:55:28.671,43 P 788123 1424058,44.13,27.42,79
12.86825,77.65473,919,0.94,2023-11-26T02:25:30.000Z,gps,12.86812,77.65484,834,1.90,12.17,144.14,gps [GPS],00:00:01,6.2,0.0,,,,false,25 / 61,1956,11131.9,2,1.21,1.04,0.61,0.0,0,Hike,07:55:30 GMT+05:30,07:55:30.245,07:55:29.656,07:55:29.671,43 P 788127 1424053,43.82,27.23,79
12.86821,77.65477,919,0.85,2023-11-26T02:25:31.000Z,gps,12.86803,77.65490,833,1.90,12.47,143.11,gps [GPS],00:00:01,6.2,0.0,,,,false,25 / 61,1957,11138.1,2,1.21,1.04,0.61,0.0,0,Hike,07:55:31 GMT+05:30,07:55:31.250,07:55:30.662,07:55:30.680,43 P 788131 1424048,44.89,27.90,79
12.86812,77.65483,919,0.72,2023-11-26T02:25:33.000Z,gps,12.86784,77.65504,833,1.90,12.75,141.95,gps [GPS],00:00:02,12.5,0.0,,,,false,26 / 61,1959,11150.6,2,1.15,0.99,0.58,0.0,0,Hike,07:55:33 GMT+05:30,07:55:33.258,07:55:32.670,07:55:32.695,43 P 788138 1424038,45.90,28.52,79
12.86807,77.65489,950,8.20,2023-11-27T02:25:33.871Z,fused,12.86806,77.65509,865,28.81,6.52,164.84624,fused [Fusion],00:00:00,7.8,0.0,,,,false,26 / 61,1960,11158.4,2,1.15,0.99,0.58,0.0,0,Hike,07:55:33 GMT+05:30,07:55:34.690,07:55:34.102,07:55:34.122,43 P 788144 1424033,23.48,14.59,79
12.86762,77.65522,918,1.29,2023-11-26T02:25:36.000Z,gps,12.86757,77.65526,832,1.80,13.28,143.15,gps [GPS],-23:-1439:-86397,61.3,0.0,,,,false,26 / 61,1962,11219.7,2,1.09,0.93,0.57,0.0,0,Hike,07:55:36 GMT+05:30,07:55:36.251,07:55:35.662,07:55:35.682,43 P 788181 1423984,47.82,29.71,79
12.86753,77.65530,918,0.91,2023-11-26T02:25:38.000Z,gps,12.86738,77.65541,832,1.80,13.07,142.67,gps [GPS],00:00:02,13.9,0.0,,,,false,26 / 61,1964,11233.6,2,0.88,0.68,0.56,0.0,0,Hike,07:55:38 GMT+05:30,07:55:38.179,07:55:37.590,07:55:37.603,43 P 788189 1423973,47.06,29.24,79
12.86748,77.65534,918,0.81,2023-11-26T02:25:39.000Z,gps,12.86729,77.65548,832,1.80,13.07,142.3,gps [GPS],00:00:01,6.7,0.0,,,,false,26 / 61,1965,11240.2,2,0.88,0.68,0.56,0.0,0,Hike,07:55:39 GMT+05:30,07:55:39.238,07:55:38.650,07:55:38.669,43 P 788193 1423968,47.05,29.24,79
12.86743,77.65537,917,0.74,2023-11-26T02:25:40.000Z,gps,12.86720,77.65556,832,1.80,12.98,142.17,gps [GPS],00:00:01,6.6,0.0,,,,false,27 / 61,1966,11246.8,2,1.07,0.91,0.56,0.0,0,Hike,07:55:40 GMT+05:30,07:55:40.253,07:55:39.665,07:55:39.684,43 P 788198 1423963,46.73,29.04,79
12.86733,77.65545,917,0.63,2023-11-26T02:25:42.000Z,gps,12.86702,77.65571,831,1.70,12.77,143.22,gps [GPS],00:00:02,14.3,0.0,,,,false,27 / 61,1968,11261.2,2,1.07,0.91,0.56,0.0,0,Hike,07:55:42 GMT+05:30,07:55:42.242,07:55:41.654,07:55:41.672,43 P 788206 1423952,45.99,28.58,79
12.86689,77.65581,917,1.19,2023-11-26T02:25:44.000Z,gps,12.86684,77.65586,831,1.70,12.86,141.39,gps [GPS],00:00:02,62.4,0.0,,,,false,27 / 61,1970,11323.5,2,1.07,0.91,0.56,0.0,0,Hike,07:55:44 GMT+05:30,07:55:44.240,07:55:43.652,07:55:43.674,43 P 788246 1423904,46.29,28.76,79
12.86684,77.65585,917,0.97,2023-11-26T02:25:45.000Z,gps,12.86674,77.65593,831,1.70,13.15,142.94,gps [GPS],00:00:01,6.9,0.0,,,,false,27 / 61,1971,11330.4,2,1.07,0.91,0.56,0.0,0,Hike,07:55:45 GMT+05:30,07:55:45.249,07:55:44.661,07:55:44.682,43 P 788250 1423898,47.36,29.43,79
12.86676,77.65591,915,0.78,2023-11-26T02:25:47.000Z,gps,12.86656,77.65608,830,2.10,12.94,141.5,gps [GPS],00:00:02,11.4,0.0,,,,false,27 / 61,1973,11341.8,2,0.87,0.67,0.55,0.0,0,Hike,07:55:47 GMT+05:30,07:55:47.198,07:55:46.611,07:55:46.626,43 P 788257 1423889,46.59,28.95,79
12.86672,77.65595,915,0.73,2023-11-26T02:25:48.000Z,gps,12.86646,77.65616,829,1.90,12.91,141.86,gps [GPS],00:00:01,6.1,0.0,,,,false,26 / 61,1974,11348.0,2,1.07,0.91,0.57,0.0,0,Hike,07:55:48 GMT+05:30,07:55:48.202,07:55:47.614,07:55:47.624,43 P 788261 1423885,46.49,28.89,79
12.86662,77.65603,914,0.63,2023-11-26T02:25:50.000Z,gps,12.86627,77.65630,828,1.80,12.99,141.25,gps [GPS],00:00:02,13.7,0.0,,,,false,27 / 61,1976,11361.7,2,1.00,0.84,0.53,0.0,0,Hike,07:55:50 GMT+05:30,07:55:50.178,07:55:49.590,07:55:49.601,43 P 788269 1423874,46.76,29.06,79
12.86620,77.65636,914,1.67,2023-11-26T02:25:51.000Z,gps,12.86618,77.65638,828,1.70,13.02,141.59,gps [GPS],00:00:01,59.4,0.0,,,,false,24 / 61,1977,11421.1,2,0.93,0.71,0.60,0.0,0,Hike,07:55:51 GMT+05:30,07:55:51.195,07:55:50.607,07:55:50.619,43 P 788306 1423828,46.87,29.13,79
12.86615,77.65640,911,1.31,2023-11-26T02:25:52.000Z,gps,12.86608,77.65646,826,2.10,13.40,142.61,gps [GPS],00:00:01,6.3,0.0,,,,false,24 / 61,1978,11427.4,2,1.17,1.00,0.61,0.0,0,Hike,07:55:52 GMT+05:30,07:55:52.211,07:55:51.623,07:55:51.635,43 P 788310 1423823,48.23,29.97,79
12.86611,77.65644,910,1.11,2023-11-26T02:25:53.000Z,gps,12.86598,77.65653,824,2.10,13.17,141.97,gps [GPS],00:00:01,6.7,0.0,,,,false,23 / 61,1979,11434.0,2,0.97,0.72,0.64,0.0,0,Hike,07:55:53 GMT+05:30,07:55:53.221,07:55:52.633,07:55:52.648,43 P 788315 1423817,47.42,29.47,79
12.86605,77.65648,910,0.96,2023-11-26T02:25:54.000Z,gps,12.86588,77.65661,824,1.90,13.40,143.11,gps [GPS],00:00:01,7.8,0.0,,,,false,25 / 61,1980,11441.8,2,1.09,0.93,0.58,0.0,0,Hike,07:55:54 GMT+05:30,07:55:54.230,07:55:53.641,07:55:53.656,43 P 788319 1423811,48.26,29.99,79
12.86599,77.65652,909,0.85,2023-11-26T02:25:55.000Z,gps,12.86579,77.65668,824,1.80,13.43,143.87,gps [GPS],00:00:01,8.0,0.0,,,,false,27 / 61,1981,11449.8,2,0.87,0.67,0.55,0.0,0,Hike,07:55:55 GMT+05:30,07:55:55.240,07:55:54.652,07:55:54.668,43 P 788324 1423805,48.34,30.04,79
12.86588,77.65661,908,0.70,2023-11-26T02:25:57.000Z,gps,12.86560,77.65683,822,1.70,13.29,141.74,gps [GPS],00:00:02,15.5,0.0,,,,false,25 / 61,1983,11465.3,2,0.89,0.68,0.57,0.0,0,Hike,07:55:57 GMT+05:30,07:55:57.229,07:55:56.641,07:55:56.659,43 P 788334 1423793,47.84,29.72,79
12.86583,77.65665,907,0.65,2023-11-26T02:25:58.000Z,gps,12.86550,77.65690,822,1.70,13.32,141.57,gps [GPS],00:00:01,7.6,0.0,,,,false,25 / 61,1984,11472.9,2,1.10,0.93,0.58,0.0,0,Hike,07:55:58 GMT+05:30,07:55:58.232,07:55:57.644,07:55:57.664,43 P 788338 1423787,47.96,29.80,79
12.86577,77.65669,945,8.47,2023-11-27T02:25:57.822Z,fused,12.86542,77.65667,859,65.53,14.08,127.17425,fused [Fusion],23:59:59,7.9,0.0,,,,false,25 / 61,1985,11480.8,2,0.89,0.68,0.57,0.0,0,Hike,07:55:57 GMT+05:30,07:55:59.511,07:55:58.923,07:55:58.948,43 P 788343 1423780,50.70,31.50,79
12.86527,77.65708,905,1.12,2023-11-26T02:26:01.000Z,gps,12.86522,77.65713,819,1.60,13.34,141.99,gps [GPS],-23:-1439:-86396,69.4,0.0,,,,false,24 / 61,1987,11550.2,2,0.91,0.69,0.60,0.0,0,Hike,07:56:01 GMT+05:30,07:56:01.243,07:56:00.655,07:56:00.670,43 P 788386 1423726,48.02,29.84,79
12.86522,77.65712,905,0.92,2023-11-26T02:26:02.000Z,gps,12.86512,77.65720,820,1.60,13.29,143.07,gps [GPS],00:00:01,7.1,0.0,,,,false,24 / 61,1988,11557.2,2,0.90,0.68,0.59,0.0,0,Hike,07:56:02 GMT+05:30,07:56:02.247,07:56:01.659,07:56:01.675,43 P 788390 1423720,47.85,29.73,79
12.86512,77.65720,905,0.71,2023-11-26T02:26:04.000Z,gps,12.86492,77.65736,820,1.60,13.83,143.78,gps [GPS],00:00:02,13.9,0.0,,,,false,24 / 61,1990,11571.1,2,0.90,0.68,0.59,0.0,0,Hike,07:56:04 GMT+05:30,07:56:04.256,07:56:03.667,07:56:03.683,43 P 788399 1423710,49.78,30.93,79
12.86503,77.65727,905,0.61,2023-11-26T02:26:06.000Z,gps,12.86473,77.65751,819,1.60,13.71,143.37,gps [GPS],00:00:02,13.3,0.0,,,,false,24 / 61,1992,11584.4,2,0.90,0.68,0.59,0.0,0,Hike,07:56:06 GMT+05:30,07:56:06.239,07:56:05.651,07:56:05.673,43 P 788407 1423699,49.36,30.67,79
12.86464,77.65757,905,1.57,2023-11-26T02:26:07.000Z,gps,12.86463,77.65759,819,1.60,13.71,141.45,gps [GPS],00:00:01,53.8,0.0,,,,false,23 / 61,1993,11638.2,2,0.91,0.69,0.59,0.0,0,Hike,07:56:07 GMT+05:30,07:56:07.262,07:56:06.674,07:56:06.694,43 P 788440 1423657,49.36,30.67,79
12.86459,77.65761,904,1.15,2023-11-26T02:26:08.000Z,gps,12.86453,77.65766,819,1.70,13.93,142.67,gps [GPS],00:00:01,7.2,0.0,,,,false,23 / 61,1994,11645.5,2,0.91,0.69,0.59,0.0,0,Hike,07:56:08 GMT+05:30,07:56:08.263,07:56:07.675,07:56:07.694,43 P 788444 1423651,50.15,31.16,79
12.86449,77.65769,905,0.83,2023-11-26T02:26:10.000Z,gps,12.86433,77.65781,819,1.70,13.77,143.55,gps [GPS],00:00:02,14.0,0.0,,,,false,22 / 61,1996,11659.5,2,0.98,0.73,0.65,0.0,0,Hike,07:56:10 GMT+05:30,07:56:10.250,07:56:09.661,07:56:09.680,43 P 788453 1423640,49.59,30.81,79
12.86439,77.65776,904,0.68,2023-11-26T02:26:12.000Z,gps,12.86412,77.65796,818,1.70,14.01,142.95,gps [GPS],00:00:02,14.0,0.0,,,,false,22 / 61,1998,11673.5,2,1.03,0.76,0.70,0.0,0,Hike,07:56:12 GMT+05:30,07:56:12.242,07:56:11.654,07:56:11.677,43 P 788461 1423629,50.44,31.34,79
12.86429,77.65784,905,0.60,2023-11-26T02:26:14.000Z,gps,12.86392,77.65812,819,1.80,14.07,141.19,gps [GPS],00:00:02,13.4,0.0,,,,false,22 / 61,2000,11686.9,2,1.03,0.76,0.70,0.0,0,Hike,07:56:14 GMT+05:30,07:56:14.214,07:56:13.626,07:56:13.646,43 P 788469 1423618,50.64,31.47,79
12.86374,77.65827,906,1.76,2023-11-26T02:26:16.000Z,gps,12.86372,77.65828,820,1.80,14.11,140.5,gps [GPS],00:00:02,76.3,0.0,,,,false,21 / 61,2002,11763.2,2,1.06,0.76,0.73,0.0,0,Hike,07:56:16 GMT+05:30,07:56:16.212,07:56:15.623,07:56:15.637,43 P 788516 1423558,50.81,31.57,79
12.86369,77.65831,906,1.35,2023-11-26T02:26:17.000Z,gps,12.86362,77.65837,820,2.10,14.13,139.99,gps [GPS],00:00:01,7.3,0.0,,,,false,21 / 61,2003,11770.5,2,1.06,0.76,0.73,0.0,0,Hike,07:56:17 GMT+05:30,07:56:17.223,07:56:16.635,07:56:16.650,43 P 788521 1423553,50.89,31.62,79
12.86361,77.65839,907,1.03,2023-11-26T02:26:19.000Z,gps,12.86343,77.65854,821,2.30,14.37,139.97,gps [GPS],00:00:02,13.0,0.0,,,,false,21 / 61,2005,11783.5,2,1.06,0.76,0.73,0.0,0,Hike,07:56:19 GMT+05:30,07:56:19.180,07:56:18.592,07:56:18.603,43 P 788530 1423543,51.74,32.15,79
12.86356,77.65843,907,0.94,2023-11-26T02:26:20.000Z,gps,12.86333,77.65863,821,2.30,14.45,140.05,gps [GPS],00:00:01,6.7,0.0,,,,false,21 / 61,2006,11790.1,2,1.40,1.18,0.76,0.0,0,Hike,07:56:20 GMT+05:30,07:56:20.206,07:56:19.617,07:56:19.629,43 P 788534 1423538,52.03,32.33,79
12.86346,77.65851,907,0.81,2023-11-26T02:26:22.000Z,gps,12.86312,77.65880,821,2.20,14.39,140.4,gps [GPS],00:00:02,14.5,0.0,,,,false,22 / 61,2008,11804.7,2,1.02,0.76,0.69,0.0,0,Hike,07:56:22 GMT+05:30,07:56:22.222,07:56:21.634,07:56:21.649,43 P 788543 1423527,51.82,32.20,79
12.86306,77.65886,907,2.21,2023-11-26T02:26:23.000Z,gps,12.86302,77.65889,821,2.30,14.23,139.12,gps [GPS],00:00:01,58.4,0.0,,,,false,22 / 61,2009,11863.0,2,1.02,0.76,0.69,0.0,0,Hike,07:56:23 GMT+05:30,07:56:23.231,07:56:22.643,07:56:22.658,43 P 788581 1423483,51.23,31.83,79
12.86299,77.65892,909,1.59,2023-11-26T02:26:24.000Z,gps,12.86292,77.65898,823,2.30,14.56,141.55,gps [GPS],00:00:01,9.5,0.0,,,,false,22 / 61,2010,11872.5,2,1.02,0.76,0.69,0.0,0,Hike,07:56:24 GMT+05:30,07:56:24.241,07:56:23.653,07:56:23.667,43 P 788588 1423476,52.43,32.58,79
12.86293,77.65897,908,1.31,2023-11-26T02:26:25.000Z,gps,12.86281,77.65907,822,2.30,14.83,143.34,gps [GPS],00:00:01,8.3,0.0,,,,false,23 / 61,2011,11880.8,2,0.96,0.72,0.63,0.0,0,Hike,07:56:25 GMT+05:30,07:56:25.259,07:56:24.671,07:56:24.686,43 P 788593 1423469,53.40,33.18,79
12.86282,77.65906,907,1.01,2023-11-26T02:26:27.000Z,gps,12.86259,77.65923,822,2.20,15.09,142.96,gps [GPS],00:00:02,16.4,0.0,,,,false,24 / 61,2013,11897.3,2,0.95,0.72,0.61,0.0,0,Hike,07:56:27 GMT+05:30,07:56:27.225,07:56:26.637,07:56:26.653,43 P 788603 1423456,54.34,33.76,79
12.86275,77.65911,907,0.90,2023-11-26T02:26:28.000Z,gps,12.86248,77.65932,821,2.00,15.12,141.56,gps [GPS],00:00:01,9.6,0.0,,,,false,24 / 61,2014,11906.8,2,0.95,0.72,0.61,0.0,0,Hike,07:56:28 GMT+05:30,07:56:28.247,07:56:27.658,07:56:27.675,43 P 788609 1423449,54.42,33.81,79
12.86263,77.65920,903,0.76,2023-11-26T02:26:30.000Z,gps,12.86226,77.65948,817,2.20,15.14,141.33,gps [GPS],00:00:02,16.7,0.0,,,,false,24 / 61,2016,11923.5,2,0.94,0.72,0.61,0.0,0,Hike,07:56:30 GMT+05:30,07:56:30.227,07:56:29.639,07:56:29.656,43 P 788619 1423436,54.50,33.86,79
12.86218,77.65956,903,1.94,2023-11-26T02:26:31.000Z,gps,12.86215,77.65957,817,2.00,15.05,139.84,gps [GPS],00:00:01,63.0,0.0,,,,false,25 / 61,2017,11986.5,2,0.89,0.68,0.58,0.0,0,Hike,07:56:31 GMT+05:30,07:56:31.254,07:56:30.665,07:56:30.678,43 P 788658 1423386,54.19,33.67,79
12.86205,77.65966,904,1.08,2023-11-26T02:26:33.000Z,gps,12.86195,77.65975,818,1.80,14.79,142.66,gps [GPS],00:00:02,18.0,0.0,,,,false,25 / 61,2019,12004.5,2,1.09,0.93,0.58,0.0,0,Hike,07:56:33 GMT+05:30,07:56:33.258,07:56:32.670,07:56:32.684,43 P 788669 1423373,53.23,33.08,79
12.86194,77.65975,903,0.81,2023-11-26T02:26:35.000Z,gps,12.86174,77.65992,818,1.70,14.43,142.61,gps [GPS],00:00:02,16.2,0.0,,,,false,25 / 61,2021,12020.7,2,0.89,0.68,0.58,0.0,0,Hike,07:56:35 GMT+05:30,07:56:35.247,07:56:34.659,07:56:34.672,43 P 788680 1423360,51.93,32.27,79
12.86183,77.65984,902,0.67,2023-11-26T02:26:37.000Z,gps,12.86154,77.66008,816,1.70,13.83,141.11,gps [GPS],00:00:02,15.5,0.0,,,,false,22 / 61,2023,12036.2,2,0.97,0.73,0.63,0.0,0,Hike,07:56:37 GMT+05:30,07:56:37.227,07:56:36.639,07:56:36.658,43 P 788689 1423348,49.77,30.93,79
12.86178,77.65993,939,8.14,2023-11-27T02:26:37.892Z,fused,12.86178,77.66037,853,28.04,12.57,140.3085,fused [Fusion],00:00:00,10.7,0.0,,,,false,22 / 61,2024,12046.9,2,0.97,0.73,0.63,0.0,0,Hike,07:56:37 GMT+05:30,07:56:38.794,07:56:38.206,07:56:38.222,43 P 788699 1423342,45.24,28.11,79
12.86131,77.66026,902,1.19,2023-11-26T02:26:40.000Z,gps,12.86125,77.66031,816,1.70,13.91,143.29,gps [GPS],-23:-1439:-86397,63.4,0.0,,,,false,23 / 61,2026,12110.3,2,0.93,0.70,0.61,0.0,0,Hike,07:56:40 GMT+05:30,07:56:40.228,07:56:39.639,07:56:39.661,43 P 788735 1423291,50.09,31.12,79
12.86126,77.66030,901,0.97,2023-11-26T02:26:41.000Z,gps,12.86115,77.66038,815,1.70,13.78,141.7,gps [GPS],00:00:01,7.3,0.0,,,,false,22 / 61,2027,12117.6,2,0.95,0.72,0.63,0.0,0,Hike,07:56:41 GMT+05:30,07:56:41.275,07:56:40.687,07:56:40.712,43 P 788740 1423285,49.62,30.83,79
12.86118,77.66036,901,0.81,2023-11-26T02:26:43.000Z,gps,12.86095,77.66054,815,2.00,14.00,143.54,gps [GPS],00:00:02,11.1,0.0,,,,false,23 / 61,2029,12128.7,2,0.93,0.70,0.61,0.0,0,Hike,07:56:43 GMT+05:30,07:56:43.208,07:56:42.621,07:56:42.634,43 P 788747 1423277,50.41,31.32,79
12.86109,77.66043,902,0.71,2023-11-26T02:26:45.000Z,gps,12.86075,77.66070,817,2.20,13.72,142.36,gps [GPS],00:00:02,12.6,0.0,,,,false,23 / 61,2031,12141.3,2,0.93,0.70,0.61,0.0,0,Hike,07:56:45 GMT+05:30,07:56:45.185,07:56:44.597,07:56:44.611,43 P 788754 1423267,49.38,30.68,79
12.86104,77.66047,902,0.67,2023-11-26T02:26:46.000Z,gps,12.86065,77.66077,817,2.00,13.60,141.27,gps [GPS],00:00:01,6.8,0.0,,,,false,25 / 61,2032,12148.0,2,0.89,0.68,0.58,0.0,0,Hike,07:56:46 GMT+05:30,07:56:46.203,07:56:45.615,07:56:45.627,43 P 788759 1423261,48.97,30.43,79
12.86052,77.66088,903,1.49,2023-11-26T02:26:48.000Z,gps,12.86046,77.66093,818,2.10,13.40,140.72,gps [GPS],00:00:02,72.7,0.0,,,,false,25 / 61,2034,12220.8,2,0.89,0.68,0.58,0.0,0,Hike,07:56:48 GMT+05:30,07:56:48.209,07:56:47.621,07:56:47.636,43 P 788804 1423204,48.24,29.98,79
12.86042,77.66097,905,1.09,2023-11-26T02:26:50.000Z,gps,12.86026,77.66109,819,2.10,13.47,136.9,gps [GPS],00:00:02,14.8,0.0,,,,false,23 / 61,2036,12235.5,2,0.92,0.69,0.61,0.0,0,Hike,07:56:50 GMT+05:30,07:56:50.212,07:56:49.624,07:56:49.639,43 P 788813 1423193,48.48,30.12,79
12.86032,77.66105,905,0.88,2023-11-26T02:26:52.000Z,gps,12.86007,77.66125,819,2.10,13.25,142.6,gps [GPS],00:00:02,14.5,0.0,,,,false,25 / 61,2038,12250.0,2,0.87,0.65,0.57,0.0,0,Hike,07:56:52 GMT+05:30,07:56:52.216,07:56:51.628,07:56:51.643,43 P 788822 1423182,47.72,29.65,79
12.86025,77.66111,905,0.80,2023-11-26T02:26:54.000Z,gps,12.85987,77.66140,819,2.80,13.30,145.81,gps [GPS],00:00:02,9.9,0.0,,,,false,23 / 61,2040,12260.0,2,0.91,0.69,0.59,0.0,0,Hike,07:56:54 GMT+05:30,07:56:54.184,07:56:53.596,07:56:53.613,43 P 788828 1423174,47.89,29.75,79
12.86019,77.66114,905,0.75,2023-11-26T02:26:55.000Z,gps,12.85977,77.66146,819,2.30,13.45,143.66,gps [GPS],00:00:01,7.0,0.0,,,,false,23 / 61,2041,12267.0,2,0.91,0.69,0.59,0.0,0,Hike,07:56:55 GMT+05:30,07:56:55.217,07:56:54.629,07:56:54.643,43 P 788833 1423168,48.41,30.08,79
12.86011,77.66121,904,0.71,2023-11-26T02:26:58.000Z,gps,12.85949,77.66170,818,2.10,12.80,138.16,gps [GPS],00:00:03,11.2,0.0,,,,false,24 / 61,2044,12278.2,2,0.92,0.69,0.60,0.0,0,Hike,07:56:58 GMT+05:30,07:56:58.168,07:56:57.579,07:56:57.593,43 P 788839 1423160,46.09,28.64,79
12.85998,77.66132,905,0.64,2023-11-26T02:27:00.000Z,gps,12.85933,77.66184,819,2.10,12.43,139.0,gps [GPS],00:00:02,19.6,0.0,,,,false,26 / 61,2046,12297.8,2,0.86,0.67,0.54,0.0,0,Hike,07:57:00 GMT+05:30,07:57:00.153,07:56:59.565,07:56:59.576,43 P 788852 1423144,44.74,27.80,79
12.85991,77.66137,905,0.61,2023-11-26T02:27:01.000Z,gps,12.85924,77.66191,820,2.00,11.55,141.02,gps [GPS],00:00:01,9.6,0.0,,,,false,26 / 61,2047,12307.5,2,0.86,0.67,0.54,0.0,0,Hike,07:57:01 GMT+05:30,07:57:01.184,07:57:00.595,07:57:00.606,43 P 788858 1423137,41.59,25.84,79
12.85984,77.66143,906,0.58,2023-11-26T02:27:02.000Z,gps,12.85916,77.66197,820,1.90,10.27,139.02,gps [GPS],00:00:01,9.8,0.0,,,,false,26 / 61,2048,12317.3,2,0.86,0.67,0.54,0.0,0,Hike,07:57:02 GMT+05:30,07:57:02.194,07:57:01.605,07:57:01.621,43 P 788864 1423129,36.98,22.98,79
12.85980,77.66147,945,12.10,2023-11-27T02:27:02.104Z,fused,12.86275,77.66088,860,122.40,0.00,0.0,fused [Fusion],00:00:00,6.2,0.0,,,,false,26 / 61,2049,12323.5,2,0.86,0.68,0.53,0.0,0,Hike,07:57:02 GMT+05:30,07:57:03.240,07:57:02.651,07:57:02.679,43 P 788869 1423126,0.00,0.00,79
12.85902,77.66209,906,1.34,2023-11-26T02:27:05.000Z,gps,12.85899,77.66212,820,1.90,6.49,135.29,gps [GPS],-23:-1439:-86397,109.4,0.0,,,,false,27 / 61,2051,12432.9,2,0.87,0.67,0.55,0.0,0,Hike,07:57:05 GMT+05:30,07:57:05.154,07:57:04.565,07:57:04.575,43 P 788937 1423040,23.36,14.51,79
12.85901,77.66211,906,1.11,2023-11-26T02:27:06.000Z,gps,12.85896,77.66216,820,2.00,4.69,131.15,gps [GPS],00:00:01,3.1,0.0,,,,false,26 / 61,2052,12435.9,2,0.88,0.68,0.56,0.0,0,Hike,07:57:06 GMT+05:30,07:57:06.163,07:57:05.577,07:57:05.594,43 P 788939 1423038,16.89,10.50,79
12.85897,77.66215,907,0.85,2023-11-26T02:27:08.000Z,gps,12.85892,77.66221,821,1.80,4.71,136.46,gps [GPS],00:00:02,5.3,0.0,,,,false,25 / 61,2054,12441.2,2,0.90,0.69,0.59,0.0,0,Hike,07:57:08 GMT+05:30,07:57:08.213,07:57:07.625,07:57:07.640,43 P 788943 1423035,16.96,10.54,78
12.85894,77.66218,907,0.71,2023-11-26T02:27:10.000Z,gps,12.85886,77.66227,821,1.80,4.36,129.88,gps [GPS],00:00:02,4.9,0.0,,,,false,27 / 61,2056,12446.1,2,0.87,0.67,0.55,0.0,0,Hike,07:57:10 GMT+05:30,07:57:10.181,07:57:09.595,07:57:09.611,43 P 788947 1423031,15.70,9.76,78
